Date,Open,High,Low,Close,Adj Close,Volume
1998/11/20,116.359299,116.75,115.843697,116.625,82.502724,5562000
1998/11/23,117.468697,119.625,117.156197,119.375,84.448074,7151300
1998/11/24,119,119.656197,118.453102,118.625,83.917526,5323700
1998/11/25,118.9375,119.1875,118.218697,118.625,83.917526,4393500
1998/11/27,119.468697,119.718697,119.015602,119.5,84.536491,4557900
1998/11/30,119.015602,119.375,116.125,116.125,82.148994,8705400
1998/12/1,116.125,118.031197,115.218697,117.625,83.210106,8950600
1998/12/2,117.218697,117.906197,116,117.281197,82.966896,7495500
1998/12/3,117.25,118.3125,115.093697,115.343697,81.596275,12145300
1998/12/4,116.625,118.5,116.5,118.375,83.740662,10339500
1998/12/7,118.0625,119.468697,118,118.9375,84.138565,4290000
1998/12/8,118.531197,119.75,117.5,118.406197,83.762703,10102600
1998/12/9,118.6875,118.968697,117.875,118.625,83.917526,5327900
1998/12/10,118.843697,118.843697,116.718697,116.890602,82.690567,5966600
1998/12/11,116.4375,117.343697,115.5625,117.125,82.856407,8198200
1998/12/14,116.156197,116.406197,113.75,113.75,80.468857,9521400
1998/12/15,114.6875,116.75,114.531197,116.6875,82.546883,9631500
1998/12/16,117.125,117.125,115.75,116.531197,82.436317,7260000
1998/12/17,117.218697,118.593697,117.031197,118.390602,83.751709,6914700
1998/12/18,118.3125,119.125,117.875,118.5,84.10759,4802400
1998/12/21,119.25,121.343697,119,120.156197,85.283066,8580700
1998/12/22,120.406197,121.218697,119.1875,120.6875,85.660194,5461100
1998/12/23,121.1875,123.218697,120.8125,123.218697,87.456787,7791000
1998/12/24,123.156197,123.25,122.5,122.6875,87.079727,1507100
1998/12/28,123.25,123.3125,122,122.375,86.857964,4203600
1998/12/29,122.718697,124.484299,122.125,124.3125,88.233116,3935800
1998/12/30,123.9375,124.75,123.031197,123.3125,87.523331,6810700
1998/12/31,123.3125,123.9375,122.468697,123.3125,87.523331,6790500
1999/1/4,123.375,125.218697,121.718697,123.031197,87.323692,9450400
1999/1/5,122.9375,124.875,122.9375,124.4375,88.321838,8031000
1999/1/6,125.8125,127.75,125.75,127.4375,90.451126,7737700
1999/1/7,126.375,127.218697,125.781197,126.8125,90.007545,5504900
1999/1/8,128.1875,128.5,125.968697,127.75,90.672951,6224400
1999/1/11,127.6875,127.6875,125.218697,126.531197,89.807915,7578300
1999/1/12,126.218697,126.218697,123.75,124.25,88.188766,7768800
1999/1/13,120.406197,125.125,120.375,123.375,87.567719,10810600
1999/1/14,123.625,123.906197,120.906197,121.218697,86.037209,11400700
1999/1/15,122.375,124.781197,122.0625,124.375,88.277481,7817700
1999/1/19,125.296799,125.625,123.5,125.1875,88.854141,6535100
1999/1/20,126.093697,127.9375,125.031197,126.1875,89.563919,6534400
1999/1/21,125.578102,125.843697,122.593697,122.843697,87.19059,6937500
1999/1/22,122.125,123.843697,121.781197,122.5625,86.991005,7522300
1999/1/25,123.281197,124,121.906197,123.8125,87.878242,5700300
1999/1/26,124.125,126.0625,123.625,126.0625,89.475197,6047000
1999/1/27,126.375,126.625,124.156197,124.593697,88.432686,7399400
1999/1/28,125.25,126.968697,125.1875,126.6875,89.918839,5961700
1999/1/29,127.343697,128.296799,125.406197,127.656197,90.606369,6456800
1999/2/1,128.6875,128.6875,126.906197,126.906197,90.074059,9426800
1999/2/2,127.078102,127.218697,124.765602,126.125,89.519592,9194500
1999/2/3,125.6875,127.9375,125.656197,127.406197,90.428917,10290700
1999/2/4,127.375,127.5,124.781197,125.5,89.075989,7761100
1999/2/5,125.656197,125.656197,123.218697,124.0625,88.055672,7516100
1999/2/8,125.093697,125.093697,123.343697,124.3125,88.233116,8528400
1999/2/9,124.375,124.5,121.515602,121.531197,86.259018,8985700
1999/2/10,122.125,123,121.328102,122.3125,86.813576,6936700
1999/2/11,123.0625,126.093697,122.5,125.125,88.809792,9181800
1999/2/12,124.8125,125.5,122.625,123.625,87.745148,10676600
1999/2/16,124.75,125.625,122.875,122.875,87.21286,6915500
